bZIP_2               PF07716.10 SPU_014528           -            2.5e-15   55.8   8.8   4.8e-15   54.9   8.8   1.5   1   0   0   1   1   1   1 Basic region leucine zipper
bZIP_2               PF07716.10 SPU_021150           -            4.7e-14   51.8  11.2     1e-13   50.7  11.2   1.6   1   0   0   1   1   1   1 Basic region leucine zipper
bZIP_2               PF07716.10 SPU_024307           -            4.4e-23   80.7  23.8   8.8e-12   44.5  10.3   3.0   3   0   0   3   3   3   2 Basic region leucine zipper
bZIP_2               PF07716.10 SPU_025107           -               0.18   11.5   0.1      0.18   11.5   0.1   9.1   8   2   1  10  10  10   0 Basic region leucine zipper
bZIP_Maf             PF03131.12 SPU_025888           -            1.1e-32  111.9  10.8   2.1e-32  111.1  10.8   1.4   1   0   0   1   1   1   1 bZIP Maf transcription factor
bZIP_Maf             PF03131.12 SPU_030167           -            1.2e-31  108.7   3.8   1.4e-31  108.5   3.8   1.0   1   0   0   1   1   1   1 bZIP Maf transcription factor
CBFB_NFYA            PF02045.10 SPU_025589           -            4.7e-28   97.3   8.0   4.7e-28   97.3   8.0   2.1   3   0   0   3   3   3   1 CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B
CBFB_NFYA            PF02045.10 SPU_025737           -            6.8e-29  100.0   8.0     1e-28   99.4   8.0   1.3   1   0   0   1   1   1   1 CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B
CG-1                 PF03859.11 SPU_016085           -            1.3e-26   92.3   5.2   2.2e-26   91.5   5.2   1.4   1   0   0   1   1   1   1 CG-1 domain
Churchill            PF06573.6  SPU_013399           -            1.5e-47  160.0   9.0   1.7e-47  159.9   9.0   1.0   1   0   0   1   1   1   1 Churchill protein
Churchill            PF06573.6  SPU_014021           -            6.9e-27   93.5   3.4     1e-26   93.0   3.4   1.3   1   0   0   1   1   1   1 Churchill protein
CP2                  PF04516.10 SPU_014836           -            8.4e-63  211.4   0.7   1.2e-62  210.8   0.7   1.2   1   0   0   1   1   1   1 CP2 transcription factor
CSD                  PF00313.17 SPU_003107           -              5e-27   93.3   1.1   7.8e-27   92.7   1.1   1.3   1   0   0   1   1   1   1 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_004716           -            1.3e-43  146.4  12.4   6.2e-13   48.2   0.5   4.7   4   0   0   4   4   4   4 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_006280           -              7e-13   48.0   0.0   1.4e-12   47.1   0.0   1.5   1   0   0   1   1   1   1 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_008592           -            1.1e-45  153.1  22.5   5.3e-12   45.2   0.4   4.5   4   0   0   4   4   4   4 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_010430           -            2.8e-65  215.8  20.6   4.3e-14   51.9   0.5   9.5   9   0   0   9   9   9   7 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_011777           -            4.7e-12   45.3   0.0   9.3e-12   44.4   0.0   1.5   1   0   0   1   1   1   1 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_011780           -            1.7e-28   98.0  12.5   1.4e-12   47.0   0.7   3.6   3   0   0   3   3   3   3 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_017064           -            1.1e-08   34.5   0.0   1.8e-08   33.9   0.0   1.2   1   0   0   1   1   1   1 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_027195           -            2.8e-20   71.7   0.1   4.3e-20   71.1   0.1   1.3   1   0   0   1   1   1   1 'Cold-shock' DNA-binding domain
CSD                  PF00313.17 SPU_028636           -              1e-06   28.3   0.1   1.3e-06   27.9   0.1   1.2   1   0   0   1   1   1   1 'Cold-shock' DNA-binding domain
CUT                  PF02376.10 SPU_003595           -            5.3e-78  256.7   0.8   8.1e-25   86.3   0.1   4.0   3   0   0   3   3   3   3 CUT domain
CUT                  PF02376.10 SPU_004525           -              0.087   12.5   0.0      0.45   10.2   0.1   2.3   3   1   0   3   3   3   0 CUT domain
CUT                  PF02376.10 SPU_016449           -            1.7e-31  107.7   0.1   3.5e-31  106.7   0.1   1.5   1   0   0   1   1   1   1 CUT domain
DDT                  PF02791.12 SPU_008470           -                2.1    8.0   6.2        46    3.7   0.1   3.2   3   0   0   3   3   3   0 DDT domain
DDT                  PF02791.12 SPU_022599           -            0.00077   19.0  13.2        34    4.1   0.1   6.3   6   0   0   6   6   6   5 DDT domain
DLL_N                PF12413.3  SPU_008459           -               0.49   11.3   4.6      0.35   11.8   0.6   2.1   1   1   1   2   2   2   0 Homeobox protein distal-less-like N terminal
DM                   PF00751.13 SPU_001255           -            6.8e-23   79.8  10.2   1.4e-22   78.7  10.2   1.6   1   0   0   1   1   1   1 DM DNA binding domain
DM                   PF00751.13 SPU_008648           -            2.6e-21   74.7  12.9   2.6e-21   74.7  12.9   1.9   2   0   0   2   2   2   1 DM DNA binding domain
DM                   PF00751.13 SPU_009649           -            3.4e-18   64.7  10.7   5.7e-18   64.0  10.7   1.4   1   0   0   1   1   1   1 DM DNA binding domain
DM                   PF00751.13 SPU_028120           -            7.3e-22   76.5  13.7   1.2e-21   75.8  13.7   1.4   1   0   0   1   1   1   1 DM DNA binding domain
E2F_TDP              PF02319.15 SPU_006753           -            1.3e-23   82.2   0.1   2.4e-23   81.3   0.1   1.5   1   0   0   1   1   1   1 E2F/DP family winged-helix DNA-binding domain
E2F_TDP              PF02319.15 SPU_007710           -            4.8e-27   93.2   0.1   8.8e-27   92.3   0.1   1.4   1   0   0   1   1   1   1 E2F/DP family winged-helix DNA-binding domain
E2F_TDP              PF02319.15 SPU_011842           -              0.073   12.5   0.0      0.13   11.7   0.0   1.4   1   0   0   1   1   1   0 E2F/DP family winged-helix DNA-binding domain
E2F_TDP              PF02319.15 SPU_023346           -            2.4e-39  132.6   2.0   6.1e-19   67.2   0.1   2.6   2   0   0   2   2   2   2 E2F/DP family winged-helix DNA-binding domain
E2F_TDP              PF02319.15 SPU_028827           -            8.2e-26   89.2   0.3   1.8e-25   88.1   0.0   1.7   2   0   0   2   2   2   1 E2F/DP family winged-helix DNA-binding domain
Ets                  PF00178.17 SPU_002874           -            5.1e-40  135.3   0.7   5.1e-40  135.3   0.7   1.5   2   0   0   2   2   2   1 Ets-domain
Ets                  PF00178.17 SPU_008351           -            3.2e-33  113.5   3.6   6.7e-33  112.5   3.6   1.5   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_008528           -            5.5e-34  116.0   0.7   8.4e-34  115.4   0.7   1.3   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_012469           -              1e-37  128.0   3.7   1.6e-37  127.3   3.7   1.3   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_014576           -            1.2e-37  127.7   0.3   1.9e-37  127.1   0.3   1.3   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_014628           -            3.2e-35  120.0   3.1   3.2e-35  120.0   3.1   1.7   2   0   0   2   2   2   1 Ets-domain
Ets                  PF00178.17 SPU_018483           -            1.2e-39  134.2   0.7   1.2e-39  134.2   0.7   2.0   2   0   0   2   2   2   1 Ets-domain
Ets                  PF00178.17 SPU_020123           -              1e-35  121.5   0.6   1.7e-35  120.8   0.6   1.3   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_020124           -            7.7e-36  121.9   0.6   1.3e-35  121.2   0.6   1.4   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_021557           -            1.4e-38  130.7   0.3   3.3e-38  129.5   0.3   1.7   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_024903           -            6.1e-32  109.5   1.6   9.7e-32  108.8   1.6   1.3   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_027053           -            3.4e-41  139.1   1.0   4.1e-41  138.9   1.0   1.1   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_028479           -            4.6e-33  113.1   3.6   9.5e-33  112.0   3.6   1.5   1   0   0   1   1   1   1 Ets-domain
Ets                  PF00178.17 SPU_030060           -            3.1e-15   55.9   0.9     6e-15   55.0   0.9   1.4   1   0   0   1   1   1   1 Ets-domain
FBA                  PF04300.8  SPU_008977           -            9.3e-46  155.9   0.1   1.5e-45  155.3   0.1   1.2   1   0   0   1   1   1   1 F-box associated region
FBA                  PF04300.8  SPU_019913           -            1.3e-17   64.2   0.0   2.5e-17   63.3   0.0   1.4   1   0   0   1   1   1   1 F-box associated region
F-box-like           PF12937.2  SPU_000115           -            4.2e-08   32.6   0.9   6.5e-08   32.0   0.9   1.3   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_000312           -            1.7e-08   33.9   4.4   1.2e-07   31.1   0.4   3.1   3   0   0   3   3   3   1 F-box-like
F-box-like           PF12937.2  SPU_006332           -            5.7e-11   41.8   0.2   1.5e-10   40.4   0.2   1.8   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_007510           -            4.7e-15   54.9   0.4   1.2e-14   53.5   0.4   1.8   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_008501           -            2.4e-06   27.0   0.1   4.7e-06   26.1   0.1   1.5   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_008662           -            1.3e-08   34.3   1.4   2.3e-08   33.4   1.4   1.5   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_009836           -            6.4e-11   41.6   2.0   1.1e-10   40.9   2.0   1.4   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_010171           -            8.5e-05   22.0   0.0   0.00023   20.7   0.0   1.7   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_011268           -            1.4e-11   43.7   2.7   3.2e-11   42.6   0.8   2.4   2   0   0   2   2   2   1 F-box-like
F-box-like           PF12937.2  SPU_012543           -            6.1e-12   44.9   2.1   3.2e-11   42.6   0.8   2.5   2   0   0   2   2   2   1 F-box-like
F-box-like           PF12937.2  SPU_014271           -            3.1e-08   33.0   2.5   7.3e-08   31.8   2.5   1.7   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_014284           -            2.2e-12   46.3   1.1   5.5e-12   45.0   1.1   1.7   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_015549           -            1.9e-12   46.5   0.9   4.1e-12   45.5   0.9   1.6   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_016022           -            0.00066   19.2   0.0    0.0014   18.1   0.0   1.5   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_017517           -            5.7e-08   32.2   2.0   1.3e-07   31.0   2.0   1.7   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_019391           -            4.1e-13   48.6   2.9   9.2e-11   41.1   2.5   2.6   2   0   0   2   2   2   1 F-box-like
F-box-like           PF12937.2  SPU_019932           -            5.6e-13   48.2   0.9   9.6e-13   47.5   0.9   1.4   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_020283           -            3.1e-09   36.2   1.4   3.1e-09   36.2   1.4   2.4   2   0   0   2   2   2   1 F-box-like
F-box-like           PF12937.2  SPU_020921           -              5e-11   42.0   0.2   1.5e-10   40.5   0.2   1.9   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_021825           -            1.9e-07   30.5   0.3   3.9e-07   29.5   0.0   1.7   2   0   0   2   2   2   1 F-box-like
F-box-like           PF12937.2  SPU_023201           -            1.2e-09   37.6   2.7   3.2e-09   36.2   2.7   1.7   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_024150           -            5.3e-09   35.5   2.4   8.7e-09   34.8   2.4   1.4   1   0   0   1   1   1   1 F-box-like
F-box-like           PF12937.2  SPU_024652           -            4.7e-16   58.1   2.0   4.7e-16   58.1   2.0   2.1   3   0   0   3   3   3   1 F-box-like
F-box-like           PF12937.2  SPU_025153           -            4.1e-07   29.4   1.9   4.1e-07   29.4   1.9   2.1   2   0   0   2   2   1   1 F-box-like
F-box-like           PF12937.2  SPU_028530           -            9.2e-13   47.5   2.5     3e-12   45.9   0.8   2.2   1   1   1   2   2   2   1 F-box-like
F-box                PF00646.28 SPU_007778           -            0.00023   20.5   2.6     0.003   17.0   0.1   3.1   3   0   0   3   3   3   1 F-box domain
F-box                PF00646.28 SPU_008889           -            0.00013   21.3   0.3   0.00031   20.1   0.3   1.6   1   0   0   1   1   1   1 F-box domain
F-box                PF00646.28 SPU_010515           -            0.00018   20.9   0.3   0.00036   19.9   0.3   1.5   1   0   0   1   1   1   1 F-box domain
F-box                PF00646.28 SPU_010600           -              2e-07   30.3   0.1   1.3e-05   24.5   0.0   2.8   2   0   0   2   2   2   1 F-box domain
F-box                PF00646.28 SPU_013579           -            0.00026   20.4   2.4     0.003   17.0   0.1   3.0   3   0   0   3   3   3   1 F-box domain
F-box                PF00646.28 SPU_021028           -            0.00043   19.7   0.3    0.0009   18.7   0.3   1.5   1   0   0   1   1   1   1 F-box domain
F-box                PF00646.28 SPU_022516           -            6.5e-11   41.4   0.6   2.4e-10   39.6   0.6   2.1   1   0   0   1   1   1   1 F-box domain
Fe_dep_repress       PF01325.14 SPU_019623           -              0.024   14.4   0.1       5.3    6.9   0.0   3.0   3   0   0   3   3   3   0 Iron dependent repressor, N-terminal DNA binding domain
Fez1                 PF06818.10 SPU_003045           -              0.002   18.0  35.9      0.66    9.8  15.5   4.1   2   1   2   4   4   4   3 Fez1
Fez1                 PF06818.10 SPU_026522           -            1.5e-18   67.4  33.8   1.5e-18   67.4  33.8   5.3   1   1   3   4   4   4   1 Fez1
Fork_head            PF00250.13 SPU_000975           -              5e-39  132.1   0.0   8.3e-39  131.4   0.0   1.3   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_002320           -            3.1e-31  107.1   1.4   6.7e-31  106.0   0.3   2.1   2   0   0   2   2   2   1 Fork head domain
Fork_head            PF00250.13 SPU_004551           -            3.3e-44  148.7   0.2   6.5e-44  147.7   0.2   1.5   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_006676           -            4.9e-46  154.5   0.1   8.9e-46  153.7   0.1   1.4   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_007262           -              1e-35  121.4   0.5   1.9e-35  120.6   0.5   1.3   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_007644           -            1.5e-40  137.0   0.5   5.3e-40  135.2   0.5   1.9   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_009178           -              3e-22   78.3   0.3   6.1e-22   77.3   0.3   1.4   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_009771           -            1.1e-44  150.3   0.0   2.4e-44  149.1   0.0   1.6   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_009876           -              6e-24   83.7   0.0   1.3e-23   82.6   0.0   1.6   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_010403           -            4.3e-23   81.0   0.1   9.4e-23   79.9   0.1   1.5   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_011635           -            1.5e-40  137.0   0.5   5.3e-40  135.2   0.5   1.9   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_012384           -            1.3e-34  117.9   0.0   2.3e-34  117.1   0.0   1.3   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_014418           -            4.5e-42  141.8   0.0   6.8e-42  141.3   0.0   1.3   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_014809           -            5.7e-39  131.9   0.2     1e-38  131.1   0.2   1.4   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_015243           -              2e-33  114.1   0.0   3.6e-33  113.3   0.0   1.4   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_015719           -            1.3e-43  146.7   0.1   2.5e-43  145.9   0.1   1.5   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_019002           -            1.3e-34  117.9   0.0   2.3e-34  117.1   0.0   1.3   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_019345           -            1.5e-32  111.3   0.1   3.6e-32  110.1   0.0   1.7   2   0   0   2   2   2   1 Fork head domain
Fork_head            PF00250.13 SPU_022846           -              7e-43  144.4   0.1   2.2e-42  142.8   0.0   1.9   2   0   0   2   2   2   1 Fork head domain
Fork_head            PF00250.13 SPU_023894           -            1.5e-42  143.3   0.1   3.3e-42  142.3   0.1   1.6   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_024139           -            7.4e-45  150.8   0.2   1.3e-44  150.0   0.2   1.4   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_025010           -           2.2e-165  537.1  16.5   1.7e-40  136.8   0.3   4.3   4   0   0   4   4   4   4 Fork head domain
Fork_head            PF00250.13 SPU_025590           -            1.9e-25   88.6   0.0   3.8e-25   87.6   0.0   1.5   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_025738           -            1.9e-25   88.6   0.0   3.8e-25   87.6   0.0   1.5   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_027018           -            1.7e-09   37.4   0.0   2.3e-09   37.0   0.0   1.2   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_027648           -            3.9e-42  142.1   0.0   5.7e-42  141.5   0.0   1.2   1   0   0   1   1   1   1 Fork head domain
Fork_head            PF00250.13 SPU_027969           -            1.5e-38  130.5   1.1   1.5e-38  130.5   1.1   2.1   2   1   0   2   2   2   1 Fork head domain
Fork_head            PF00250.13 SPU_028698           -              3e-22   78.3   0.3   6.1e-22   77.3   0.3   1.4   1   0   0   1   1   1   1 Fork head domain
GATA                 PF00320.22 SPU_007979           -            0.00028   20.0   0.3   0.00052   19.1   0.3   1.5   1   0   0   1   1   1   1 GATA zinc finger
GATA                 PF00320.22 SPU_008340           -              0.012   14.7   1.6     0.071   12.3   0.1   2.5   2   0   0   2   2   2   0 GATA zinc finger
GATA                 PF00320.22 SPU_010635           -            5.3e-32  108.7  15.7     1e-16   59.8   4.1   2.4   2   0   0   2   2   2   2 GATA zinc finger
GATA                 PF00320.22 SPU_018576           -              2e-06   26.9   6.0   4.4e-06   25.8   6.0   1.6   1   0   0   1   1   1   1 GATA zinc finger
GATA                 PF00320.22 SPU_027015           -            6.1e-32  108.5  22.5   1.3e-16   59.4   3.8   3.2   3   0   0   3   3   3   2 GATA zinc finger
GCM                  PF03615.10 SPU_006462           -            1.1e-74  248.6   1.2   1.9e-74  247.8   1.2   1.4   1   0   0   1   1   1   1 GCM motif protein
GCN5L1               PF06320.8  SPU_015375           -              1e-46  157.5   5.8   1.4e-46  157.1   5.8   1.2   1   0   0   1   1   1   1 GCN5-like protein 1 (GCN5L1)
HALZ                 PF02183.13 SPU_000215           -             0.0059   16.1   2.0    0.0059   16.1   2.0   3.8   5   2   0   5   5   5   1 Homeobox associated leucine zipper
HALZ                 PF02183.13 SPU_004734           -             0.0003   20.3   4.1      0.13   11.9   0.5   2.6   1   1   1   2   2   2   2 Homeobox associated leucine zipper
HALZ                 PF02183.13 SPU_005543           -             0.0067   16.0   1.0    0.0067   16.0   1.0   6.8   9   0   0   9   9   9   1 Homeobox associated leucine zipper
HALZ                 PF02183.13 SPU_006228           -              0.003   17.1  16.7    0.0047   16.5   5.7   2.8   2   0   0   2   2   2   1 Homeobox associated leucine zipper
HALZ                 PF02183.13 SPU_013204           -               0.43   10.2  11.1         2    8.0   0.6   4.3   3   2   2   5   5   5   0 Homeobox associated leucine zipper
HALZ                 PF02183.13 SPU_023697           -            0.00037   20.0   2.8   0.00074   19.0   2.8   1.5   1   0   0   1   1   1   1 Homeobox associated leucine zipper
HALZ                 PF02183.13 SPU_025631           -             0.0016   17.9   3.0      0.26   10.9   0.1   2.9   2   0   0   2   2   2   2 Homeobox associated leucine zipper
HLH                  PF00010.21 SPU_000990           -            1.7e-12   46.7   0.4   3.1e-12   45.9   0.4   1.4   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_002448           -            1.3e-13   50.3   2.0   2.1e-13   49.6   2.0   1.4   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_002627           -            2.8e-12   46.0   0.6   5.4e-12   45.1   0.6   1.5   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_002677           -              6e-19   67.4   0.1   1.1e-18   66.5   0.1   1.5   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_003179           -            8.1e-17   60.5   0.6   1.6e-16   59.6   0.6   1.5   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_003681           -            6.8e-14   51.2   2.3   1.1e-13   50.6   2.3   1.3   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_004028           -            2.4e-13   49.4   0.5   4.4e-13   48.6   0.2   1.6   1   1   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_005022           -            1.3e-08   34.2   0.2   3.1e-08   33.0   0.2   1.6   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_005787           -            7.2e-16   57.5   0.1   2.2e-15   55.9   0.1   1.9   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_006232           -            2.6e-13   49.3   3.9   4.7e-13   48.5   3.9   1.4   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_006583           -            9.7e-10   37.9   0.0   9.7e-10   37.9   0.0   2.3   2   0   0   2   2   2   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_006813           -              2e-12   46.5   2.5     2e-12   46.5   2.5   2.0   2   0   0   2   2   2   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_006814           -            1.5e-13   50.0   3.6   2.9e-13   49.2   3.6   1.5   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_007147           -            2.7e-15   55.6   0.1   5.4e-15   54.7   0.1   1.5   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_007253           -            2.2e-11   43.1   1.4   6.2e-11   41.7   1.4   1.9   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
HLH                  PF00010.21 SPU_008175           -            1.5e-17   62.8   1.4   3.2e-17   61.8   1.4   1.6   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
