Hormone_recep        PF00104.25 PMI_001597-RA        -            2.7e-18   65.7   0.0   3.7e-18   65.2   0.0   1.1   1   0   0   1   1   1   1 Ligand-binding domain of nuclear hormone receptor
zf-GRF               PF06839.7  PMI_001636-RA        -            9.3e-11   41.3   3.9   9.3e-11   41.3   3.9   2.8   2   1   0   2   2   2   1 GRF zinc finger
PHD                  PF00628.24 PMI_001661-RA        -            4.4e-17   61.3  21.9   9.7e-11   41.0   6.2   2.7   1   1   1   2   2   2   2 PHD-finger
PHD                  PF00628.24 PMI_001682-RA        -            5.5e-07   29.0  10.7     1e-06   28.1  10.7   1.4   1   0   0   1   1   1   1 PHD-finger
RFX_DNA_binding      PF02257.10 PMI_001708-RA        -            1.1e-17   64.0   0.0   2.2e-17   62.9   0.0   1.5   1   0   0   1   1   1   1 RFX DNA-binding domain
L_HGMIC_fpl          PF10242.4  PMI_001923-RA        -            0.00055   19.8   0.7      0.14   12.0   0.1   2.0   1   1   1   2   2   2   2 Lipoma HMGIC fusion partner-like protein
GATA                 PF00320.22 PMI_002049-RA        -            1.2e-09   37.1   5.8   4.8e-09   35.2   5.9   1.9   2   0   0   2   2   2   1 GATA zinc finger
zf-C2H2_2            PF12756.2  PMI_002059-RA        -             0.0097   15.8   0.1     0.014   15.3   0.1   1.2   1   0   0   1   1   1   1 C2H2 type zinc-finger (2 copies)
CSD                  PF00313.17 PMI_002060-RA        -              1e-31  108.4   8.5     9e-14   50.8   0.3   7.2   5   2   2   7   7   7   4 'Cold-shock' DNA-binding domain
MH2                  PF03166.9  PMI_002062-RA        -            9.6e-43  145.9   0.0   1.1e-42  145.7   0.0   1.0   1   0   0   1   1   1   1 MH2 domain
Hormone_recep        PF00104.25 PMI_002134-RA        -            1.3e-23   83.0   0.1   1.7e-23   82.6   0.1   1.1   1   0   0   1   1   1   1 Ligand-binding domain of nuclear hormone receptor
Homeobox             PF00046.24 PMI_002205-RA        -            1.2e-21   76.0   4.2   2.3e-21   75.0   4.2   1.5   1   0   0   1   1   1   1 Homeobox domain
HLH                  PF00010.21 PMI_002227-RA        -            3.8e-07   29.6   1.1    0.0003   20.3   0.1   3.2   3   0   0   3   3   3   2 Helix-loop-helix DNA-binding domain
E2F_TDP              PF02319.15 PMI_002278-RA        -            2.7e-12   45.9   0.2   4.5e-12   45.2   0.2   1.3   1   0   0   1   1   1   1 E2F/DP family winged-helix DNA-binding domain
zf-C4                PF00105.13 PMI_002309-RA        -            2.7e-31  107.5  16.5   6.1e-31  106.3  16.5   1.6   1   0   0   1   1   1   1 Zinc finger, C4 type (two domains)
PHD                  PF00628.24 PMI_002312-RA        -            0.00015   21.2   0.9   0.00066   19.2   0.2   2.0   2   0   0   2   2   2   1 PHD-finger
PHD                  PF00628.24 PMI_002313-RA        -              0.023   14.2   0.9     0.041   13.4   0.9   1.4   1   0   0   1   1   1   0 PHD-finger
zf-C4                PF00105.13 PMI_002316-RA        -            1.6e-30  105.0  19.0   2.8e-30  104.2  19.0   1.4   1   0   0   1   1   1   1 Zinc finger, C4 type (two domains)
RFX_DNA_binding      PF02257.10 PMI_002346-RA        -              7e-29   99.8   0.0   2.4e-28   98.1   0.0   2.0   1   0   0   1   1   1   1 RFX DNA-binding domain
HMG_box              PF00505.14 PMI_002486-RA        -            1.5e-32  111.5  69.7   8.5e-13   48.2   2.9   8.2   7   2   1   8   8   8   5 HMG (high mobility group) box
zf-C2H2_4            PF13894.1  PMI_002503-RA        -            1.9e-07   30.8  14.1   0.00082   19.4   2.7   2.7   2   0   0   2   2   2   2 C2H2-type zinc finger
PHD                  PF00628.24 PMI_002510-RA        -            2.7e-15   55.6  34.5   9.9e-09   34.6  13.3   2.8   3   0   0   3   3   3   2 PHD-finger
Mga                  PF05043.8  PMI_002519-RA        -               0.78    9.9  11.2       4.2    7.5   6.0   3.0   2   0   0   2   2   2   0 Mga helix-turn-helix domain
zf-C2H2              PF00096.21 PMI_002527-RA        -            3.1e-16   58.6  29.7   0.00024   21.2   0.7   5.2   5   0   0   5   5   5   4 Zinc finger, C2H2 type
bZIP_Maf             PF03131.12 PMI_002528-RA        -              0.029   14.5   1.5     0.045   13.9   1.5   1.2   1   0   0   1   1   1   0 bZIP Maf transcription factor
RHD                  PF00554.17 PMI_002533-RA        -            1.2e-13   51.0   0.0   1.8e-13   50.4   0.0   1.3   1   0   0   1   1   1   1 Rel homology domain (RHD)
zf-C2H2              PF00096.21 PMI_002659-RA        -            6.3e-10   38.8   2.4   0.00089   19.4   0.4   2.5   2   0   0   2   2   2   2 Zinc finger, C2H2 type
HMG_box              PF00505.14 PMI_002749-RA        -            2.6e-27   94.7   1.3   5.2e-27   93.8   1.3   1.5   1   0   0   1   1   1   1 HMG (high mobility group) box
SGT1                 PF07093.6  PMI_002785-RA        -                1.5    7.0  38.9         2    6.5  38.9   1.3   1   0   0   1   1   1   0 SGT1 protein
HALZ                 PF02183.13 PMI_002852-RA        -              1e-05   25.0  45.0      0.48   10.0   0.3   9.4   9   1   0  10  10  10   7 Homeobox associated leucine zipper
bZIP_1               PF00170.16 PMI_002858-RA        -            1.2e-11   44.2  13.2   2.3e-11   43.3  10.5   2.3   1   1   1   2   2   2   2 bZIP transcription factor
Homeobox             PF00046.24 PMI_002930-RA        -            1.1e-21   76.1   2.9   1.9e-21   75.2   2.9   1.5   1   0   0   1   1   1   1 Homeobox domain
Homeobox             PF00046.24 PMI_002932-RA        -            1.8e-21   75.4   2.9   3.1e-21   74.6   2.9   1.4   1   0   0   1   1   1   1 Homeobox domain
Homeobox             PF00046.24 PMI_002933-RA        -              6e-14   51.3   0.2   1.2e-13   50.3   0.2   1.4   1   0   0   1   1   1   1 Homeobox domain
F-box-like           PF12937.2  PMI_002977-RA        -              3e-13   49.1   1.0   4.3e-13   48.6   1.0   1.3   1   0   0   1   1   1   1 F-box-like
HLH                  PF00010.21 PMI_002980-RA        -            2.1e-07   30.4   0.3   2.1e-07   30.4   0.3   1.7   2   0   0   2   2   2   1 Helix-loop-helix DNA-binding domain
Homeobox             PF00046.24 PMI_003043-RA        -            1.7e-22   78.6   7.4   1.7e-22   78.6   7.4   1.8   2   0   0   2   2   2   1 Homeobox domain
F-box-like           PF12937.2  PMI_003108-RA        -              3e-06   26.7   0.1   5.5e-06   25.8   0.1   1.4   1   0   0   1   1   1   1 F-box-like
PHD                  PF00628.24 PMI_003186-RA        -            9.3e-08   31.5   8.4   1.3e-07   31.0   8.4   1.2   1   0   0   1   1   1   1 PHD-finger
Homeobox             PF00046.24 PMI_003195-RA        -            2.8e-21   74.8   3.7   5.1e-21   73.9   3.7   1.5   1   0   0   1   1   1   1 Homeobox domain
T-box                PF00907.17 PMI_003232-RA        -            2.4e-07   30.3   0.0   3.4e-07   29.8   0.0   1.2   1   0   0   1   1   1   1 T-box
T-box                PF00907.17 PMI_003233-RA        -            6.2e-69  231.0   0.1   9.9e-69  230.3   0.1   1.3   1   0   0   1   1   1   1 T-box
zf-C2H2_4            PF13894.1  PMI_003278-RA        -            2.8e-12   45.9  12.1   0.00026   21.0   1.2   3.5   3   0   0   3   3   3   3 C2H2-type zinc finger
zf-C2H2              PF00096.21 PMI_003278-RB        -            9.9e-13   47.6   8.6    0.0012   19.0   1.3   3.4   3   0   0   3   3   3   3 Zinc finger, C2H2 type
HMG-CoA_red          PF00368.13 PMI_003336-RA        -             1e-145  484.9   0.3  5.3e-144  479.3   0.3   2.1   1   1   0   1   1   1   1 Hydroxymethylglutaryl-coenzyme A reductase
bZIP_2               PF07716.10 PMI_003341-RA        -            5.1e-15   54.9  11.8   5.1e-15   54.9  11.8   3.6   3   0   0   3   3   3   1 Basic region leucine zipper
PHD                  PF00628.24 PMI_003382-RA        -            4.6e-23   80.5  33.1   1.2e-11   43.9   9.3   3.3   3   0   0   3   3   3   2 PHD-finger
HMG_box              PF00505.14 PMI_003396-RA        -            2.8e-16   59.4   1.6   2.8e-16   59.4   1.6   2.2   2   0   0   2   2   2   1 HMG (high mobility group) box
bZIP_1               PF00170.16 PMI_003452-RA        -            1.4e-11   44.0  13.0   2.7e-11   43.1  10.4   2.3   1   1   1   2   2   2   2 bZIP transcription factor
Fork_head            PF00250.13 PMI_003567-RA        -              3e-32  110.4   0.0   5.5e-32  109.5   0.0   1.4   1   0   0   1   1   1   1 Fork head domain
HLH                  PF00010.21 PMI_003589-RA        -              6e-16   57.7   0.3     6e-16   57.7   0.3   3.0   3   1   0   3   3   3   1 Helix-loop-helix DNA-binding domain
HMG_box              PF00505.14 PMI_003592-RA        -            1.4e-20   73.2   4.6   8.6e-19   67.4   0.9   2.1   1   1   1   2   2   2   2 HMG (high mobility group) box
HMG_box              PF00505.14 PMI_003594-RA        -            5.1e-26   90.6   8.6   1.6e-21   76.2   1.0   3.1   2   1   0   2   2   2   2 HMG (high mobility group) box
zf-C2H2              PF00096.21 PMI_003597-RA        -            2.3e-12   46.5  31.4   0.00021   21.4   5.7   5.7   5   0   0   5   5   5   5 Zinc finger, C2H2 type
zf-C2H2              PF00096.21 PMI_003722-RA        -            7.1e-71  230.7 256.4   1.1e-05   25.4   2.1  34.2  35   0   0  35  35  35  23 Zinc finger, C2H2 type
Homeobox             PF00046.24 PMI_003820-RA        -            5.3e-25   86.7   3.9   8.4e-25   86.0   3.9   1.3   1   0   0   1   1   1   1 Homeobox domain
Homeobox             PF00046.24 PMI_003821-RA        -            6.1e-24   83.3   4.5   9.2e-24   82.7   4.5   1.3   1   0   0   1   1   1   1 Homeobox domain
Homeobox             PF00046.24 PMI_003822-RA        -            8.4e-23   79.6   4.3   8.4e-23   79.6   4.3   1.8   2   0   0   2   2   2   1 Homeobox domain
PHD                  PF00628.24 PMI_004030-RA        -              5e-07   29.1   4.5   9.3e-07   28.3   3.2   2.0   2   0   0   2   2   2   1 PHD-finger
CSD                  PF00313.17 PMI_004042-RA        -            5.8e-14   51.5   0.2   1.1e-13   50.6   0.2   1.5   1   0   0   1   1   1   1 'Cold-shock' DNA-binding domain
PHD                  PF00628.24 PMI_004134-RA        -            8.7e-23   79.6  22.7   1.9e-13   49.7   3.7   3.3   2   1   1   3   3   3   2 PHD-finger
zf-C2H2_2            PF12756.2  PMI_004263-RA        -            2.9e-30  104.2  18.8   4.4e-24   84.4   3.5   3.2   2   1   1   3   3   3   3 C2H2 type zinc-finger (2 copies)
Homeobox             PF00046.24 PMI_004302-RA        -            4.3e-10   38.9   0.0   1.9e-09   36.8   0.0   2.2   1   1   0   1   1   1   1 Homeobox domain
zf-C2H2_2            PF12756.2  PMI_004356-RA        -            0.00029   20.8   0.1   0.00038   20.4   0.1   1.1   1   0   0   1   1   1   1 C2H2 type zinc-finger (2 copies)
Homeobox             PF00046.24 PMI_004396-RA        -            7.9e-22   76.5   0.3   1.5e-21   75.6   0.3   1.4   1   0   0   1   1   1   1 Homeobox domain
HLH                  PF00010.21 PMI_004421-RA        -            8.6e-11   41.2   0.1   1.7e-10   40.2   0.1   1.5   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
Homeobox             PF00046.24 PMI_004509-RA        -            8.8e-23   79.5   8.4   1.3e-22   79.0   8.4   1.3   1   0   0   1   1   1   1 Homeobox domain
L_HGMIC_fpl          PF10242.4  PMI_004557-RA        -            1.5e-41  142.3  16.1   1.8e-41  142.0  16.1   1.1   1   0   0   1   1   1   1 Lipoma HMGIC fusion partner-like protein
HALZ                 PF02183.13 PMI_004564-RA        -             0.0076   15.8  25.1      0.13   11.8   0.3   6.2   6   0   0   6   6   6   3 Homeobox associated leucine zipper
zf-C2H2              PF00096.21 PMI_004664-RA        -            6.9e-36  120.5  94.3     9e-05   22.5   2.1  11.2  11   0   0  11  11  11  10 Zinc finger, C2H2 type
zf-C4                PF00105.13 PMI_004667-RA        -            5.3e-31  106.5  14.7     1e-30  105.6  14.7   1.5   1   0   0   1   1   1   1 Zinc finger, C4 type (two domains)
HLH                  PF00010.21 PMI_004714-RA        -            9.9e-15   53.8   4.9   1.4e-14   53.3   4.9   1.2   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
zf-C2H2              PF00096.21 PMI_004849-RA        -            3.5e-10   39.6  13.4   6.6e-05   23.0   2.2   2.6   2   0   0   2   2   2   2 Zinc finger, C2H2 type
PHD                  PF00628.24 PMI_004865-RA        -              4e-19   67.9  13.1   1.7e-11   43.4   4.8   2.7   2   0   0   2   2   2   2 PHD-finger
bZIP_2               PF07716.10 PMI_004938-RA        -            1.9e-18   65.9  11.9   4.5e-18   64.6  11.9   1.7   1   0   0   1   1   1   1 Basic region leucine zipper
HLH                  PF00010.21 PMI_005026-RA        -             0.0047   16.5   2.0       1.8    8.2   0.1   3.1   1   1   2   3   3   3   1 Helix-loop-helix DNA-binding domain
Hormone_recep        PF00104.25 PMI_005035-RA        -            1.7e-31  108.7   0.0   2.7e-31  108.1   0.0   1.2   1   0   0   1   1   1   1 Ligand-binding domain of nuclear hormone receptor
Hormone_recep        PF00104.25 PMI_005039-RA        -            6.5e-30  103.6   0.0   9.8e-30  103.0   0.0   1.1   1   0   0   1   1   1   1 Ligand-binding domain of nuclear hormone receptor
zf-C2H2              PF00096.21 PMI_005046-RA        -            1.1e-19   69.5  27.3   0.00017   21.6   2.3   5.6   5   0   0   5   5   5   4 Zinc finger, C2H2 type
zf-C2H2              PF00096.21 PMI_005132-RA        -            1.6e-11   43.8  20.9    0.0015   18.7   0.3   5.5   6   0   0   6   6   6   3 Zinc finger, C2H2 type
zf-C2H2_4            PF13894.1  PMI_005236-RA        -             0.0058   16.8   3.7     0.031   14.5   3.7   2.3   1   0   0   1   1   1   1 C2H2-type zinc finger
Pou                  PF00157.12 PMI_005308-RA        -            7.6e-40  134.3   0.0   1.3e-39  133.5   0.0   1.4   1   0   0   1   1   1   1 Pou domain - N-terminal to homeobox domain
PHD                  PF00628.24 PMI_005314-RA        -            9.6e-14   50.7  35.6   5.5e-09   35.4   8.9   4.3   3   1   1   4   4   4   4 PHD-finger
SART-1               PF03343.8  PMI_005325-RA        -            1.4e-42  145.7  17.5   1.4e-42  145.7  17.5   2.4   2   1   0   2   2   2   1 SART-1 family
zf-C2H2              PF00096.21 PMI_005601-RA        -            0.00078   19.6   0.1   0.00078   19.6   0.1   2.3   2   0   0   2   2   2   1 Zinc finger, C2H2 type
zf-GRF               PF06839.7  PMI_005622-RA        -              2e-20   72.2  13.0   1.7e-16   59.7   6.6   3.1   4   0   0   4   4   4   2 GRF zinc finger
HALZ                 PF02183.13 PMI_005638-RA        -             0.0047   16.4   1.7     0.011   15.3   0.4   2.2   3   0   0   3   3   3   1 Homeobox associated leucine zipper
RFX_DNA_binding      PF02257.10 PMI_005663-RA        -            5.3e-20   71.3   0.4   1.9e-19   69.5   0.1   2.1   2   0   0   2   2   2   1 RFX DNA-binding domain
HALZ                 PF02183.13 PMI_005705-RA        -              2e-06   27.2  45.7      0.48   10.0   0.3   9.5   9   1   1  10  10  10   6 Homeobox associated leucine zipper
Not1                 PF04054.10 PMI_005764-RA        -           2.6e-127  424.6   3.4  7.3e-127  423.1   3.4   1.8   1   0   0   1   1   1   1 CCR4-Not complex component, Not1
Homeobox             PF00046.24 PMI_005769-RA        -            7.6e-24   83.0   6.6   1.2e-23   82.3   6.6   1.4   1   0   0   1   1   1   1 Homeobox domain
P53                  PF00870.13 PMI_005790-RA        -            3.3e-51  173.5   2.8   2.7e-40  137.9   0.1   2.2   1   1   1   2   2   2   2 P53 DNA-binding domain
zf-C2H2_4            PF13894.1  PMI_005810-RA        -              0.057   13.7   6.7     0.057   13.7   6.7   2.8   3   0   0   3   3   3   0 C2H2-type zinc finger
YL1                  PF05764.8  PMI_005930-RA        -            2.5e-24   86.0  23.1   2.5e-24   86.0  23.1   2.4   2   1   1   3   3   3   1 YL1 nuclear protein
HLH                  PF00010.21 PMI_005989-RA        -              9e-18   63.6   0.1   2.3e-17   62.3   0.1   1.7   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
zf-C2H2              PF00096.21 PMI_006052-RA        -              0.019   15.2   1.0     0.055   13.8   1.0   1.9   1   0   0   1   1   1   0 Zinc finger, C2H2 type
zf-C2H2_2            PF12756.2  PMI_006102-RA        -            0.00013   21.9   1.4   0.00053   19.9   1.4   2.0   1   0   0   1   1   1   1 C2H2 type zinc-finger (2 copies)
YL1                  PF05764.8  PMI_006153-RA        -                1.4    8.3  32.3       5.1    6.4  32.3   1.8   1   1   0   1   1   1   0 YL1 nuclear protein
zf-MIZ               PF02891.15 PMI_006283-RA        -            1.2e-07   31.0   0.1   1.2e-07   31.0   0.1   2.4   2   0   0   2   2   2   1 MIZ/SP-RING zinc finger
HLH                  PF00010.21 PMI_006313-RA        -              3e-16   58.7   2.8     5e-16   58.0   2.8   1.4   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
Homeobox             PF00046.24 PMI_006361-RA        -            8.6e-23   79.6   4.6   1.6e-22   78.7   4.6   1.5   1   0   0   1   1   1   1 Homeobox domain
zf-BED               PF02892.10 PMI_006382-RA        -                1.2    8.8  11.1         3    7.5   3.6   2.4   2   0   0   2   2   2   0 BED zinc finger
E2F_TDP              PF02319.15 PMI_006416-RA        -            3.2e-39  132.2   0.6   1.5e-19   69.1   0.2   2.4   2   0   0   2   2   2   2 E2F/DP family winged-helix DNA-binding domain
Hormone_recep        PF00104.25 PMI_006523-RA        -              4e-34  117.4   3.3   2.4e-29  101.8   0.7   2.3   2   0   0   2   2   2   2 Ligand-binding domain of nuclear hormone receptor
F-box-like           PF12937.2  PMI_006554-RA        -            1.2e-08   34.3   1.4   2.7e-08   33.2   1.4   1.6   1   0   0   1   1   1   1 F-box-like
zf-B_box             PF00643.19 PMI_006666-RA        -            1.1e-09   37.8  10.9   1.1e-09   37.8  10.9   3.2   3   0   0   3   3   3   1 B-box zinc finger
zf-C4                PF00105.13 PMI_007065-RA        -            5.9e-25   87.1  12.8   1.3e-24   86.1  12.8   1.6   1   0   0   1   1   1   1 Zinc finger, C4 type (two domains)
CP2                  PF04516.10 PMI_007108-RA        -            9.2e-38  129.4   0.4   1.4e-37  128.8   0.4   1.2   1   0   0   1   1   1   1 CP2 transcription factor
zf-C2H2              PF00096.21 PMI_007110-RA        -              0.023   14.9   0.8     0.066   13.5   0.8   1.8   1   0   0   1   1   1   0 Zinc finger, C2H2 type
SRF-TF               PF00319.13 PMI_007136-RA        -            2.5e-33  112.9   2.6   1.2e-19   69.1   0.1   2.2   2   0   0   2   2   2   2 SRF-type transcription factor (DNA-binding and dimerisation domain)
RFX_DNA_binding      PF02257.10 PMI_007140-RA        -            3.5e-13   49.5   0.2   6.7e-13   48.6   0.2   1.4   1   0   0   1   1   1   1 RFX DNA-binding domain
zf-C4                PF00105.13 PMI_007166-RA        -            1.6e-32  111.4  16.7   2.9e-32  110.5  16.7   1.5   1   0   0   1   1   1   1 Zinc finger, C4 type (two domains)
zf-C4                PF00105.13 PMI_007168-RA        -            1.8e-29  101.6  12.5   3.1e-29  100.8  12.5   1.4   1   0   0   1   1   1   1 Zinc finger, C4 type (two domains)
Hormone_recep        PF00104.25 PMI_007169-RA        -            2.3e-07   30.0   0.4   2.5e-07   29.8   0.4   1.0   1   0   0   1   1   1   1 Ligand-binding domain of nuclear hormone receptor
bZIP_1               PF00170.16 PMI_007222-RA        -            6.8e-20   70.6  14.1   9.4e-20   70.2  14.1   1.2   1   0   0   1   1   1   1 bZIP transcription factor
PHD                  PF00628.24 PMI_007291-RA        -            2.1e-42  142.4 104.8   4.6e-10   38.9  10.3   8.2   6   3   2   8   8   8   7 PHD-finger
F-box-like           PF12937.2  PMI_007294-RA        -            3.7e-13   48.8   2.3   3.7e-13   48.8   2.3   2.0   2   0   0   2   2   2   1 F-box-like
Fork_head            PF00250.13 PMI_007379-RA        -            9.7e-45  150.4   0.0   1.6e-44  149.7   0.0   1.3   1   0   0   1   1   1   1 Fork head domain
RFX_DNA_binding      PF02257.10 PMI_007390-RA        -            8.5e-25   86.7   0.1   8.5e-25   86.7   0.1   3.1   5   0   0   5   5   5   1 RFX DNA-binding domain
zf-GRF               PF06839.7  PMI_007544-RA        -            1.5e-11   43.9   3.6   8.4e-11   41.5   3.6   2.4   1   1   0   1   1   1   1 GRF zinc finger
PHD                  PF00628.24 PMI_007704-RA        -            2.7e-08   33.2  10.7   5.4e-08   32.2   8.7   2.8   2   0   0   2   2   2   1 PHD-finger
zf-C2H2              PF00096.21 PMI_007846-RA        -            3.1e-10   39.7  30.3   0.00085   19.5   0.2   7.4   7   0   0   7   7   7   4 Zinc finger, C2H2 type
zf-GRF               PF06839.7  PMI_007890-RA        -            8.9e-16   57.4  18.1   1.9e-11   43.5   7.1   2.2   2   0   0   2   2   2   2 GRF zinc finger
Fork_head            PF00250.13 PMI_007907-RA        -            1.4e-15   56.9   0.0   2.8e-15   56.0   0.0   1.5   1   0   0   1   1   1   1 Fork head domain
Homeobox             PF00046.24 PMI_007909-RA        -            1.4e-07   30.9   0.2     2e-07   30.3   0.2   1.2   1   0   0   1   1   1   1 Homeobox domain
bZIP_1               PF00170.16 PMI_007916-RA        -            4.2e-13   48.9  16.5   5.1e-13   48.6  15.2   1.8   1   1   1   2   2   2   1 bZIP transcription factor
PHD                  PF00628.24 PMI_007919-RA        -              3e-10   39.5  10.7   7.9e-09   34.9  10.7   2.5   1   1   0   1   1   1   1 PHD-finger
zf-C2H2              PF00096.21 PMI_008073-RA        -            2.2e-26   90.6  31.0     3e-06   27.2   0.2   5.6   5   0   0   5   5   5   5 Zinc finger, C2H2 type
Hormone_recep        PF00104.25 PMI_008097-RA        -            3.5e-14   52.2   5.5   2.5e-13   49.5   5.5   1.9   1   1   0   1   1   1   1 Ligand-binding domain of nuclear hormone receptor
zf-C2H2              PF00096.21 PMI_008154-RA        -            3.3e-06   27.1  10.3     0.051   13.9   0.8   3.6   3   0   0   3   3   3   3 Zinc finger, C2H2 type
HLH                  PF00010.21 PMI_008341-RA        -            3.9e-14   51.9   2.5   7.1e-14   51.1   2.5   1.5   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
zf-C2H2              PF00096.21 PMI_008344-RA        -            0.00021   21.4   8.1     0.022   15.0   0.1   3.9   3   0   0   3   3   3   1 Zinc finger, C2H2 type
PHD                  PF00628.24 PMI_008441-RA        -            4.1e-06   26.2  17.1   9.8e-06   25.0  17.1   1.6   1   0   0   1   1   1   1 PHD-finger
TF_AP-2              PF03299.9  PMI_008568-RA        -            4.8e-31  107.8   0.0   2.5e-21   76.0   0.0   2.0   1   1   1   2   2   2   2 Transcription factor AP-2
T-box                PF00907.17 PMI_008588-RA        -            4.1e-54  182.7   0.3   5.6e-54  182.2   0.3   1.1   1   0   0   1   1   1   1 T-box
T-box                PF00907.17 PMI_008589-RA        -            7.4e-26   90.6   0.4   1.1e-25   90.0   0.4   1.3   1   0   0   1   1   1   1 T-box
zf-C2H2              PF00096.21 PMI_008692-RA        -            9.4e-18   63.4  25.4   5.5e-06   26.3   0.9   5.7   6   0   0   6   6   5   4 Zinc finger, C2H2 type
Fork_head            PF00250.13 PMI_008708-RA        -            2.6e-40  136.2   0.3   4.3e-40  135.5   0.3   1.3   1   0   0   1   1   1   1 Fork head domain
Homeobox             PF00046.24 PMI_008718-RA        -            6.6e-30  102.4   4.0   2.8e-14   52.3   0.5   2.2   2   0   0   2   2   2   2 Homeobox domain
PHD                  PF00628.24 PMI_008784-RA        -            1.4e-15   56.5  42.4   1.1e-10   40.9   8.0   3.4   3   1   0   3   3   3   2 PHD-finger
zf-C2H2              PF00096.21 PMI_008901-RA        -            0.00081   19.5   0.3    0.0025   18.0   0.3   1.9   1   0   0   1   1   1   1 Zinc finger, C2H2 type
T-box                PF00907.17 PMI_009072-RA        -            3.1e-68  228.7   0.0   1.5e-67  226.5   0.0   1.8   1   1   0   1   1   1   1 T-box
PHD                  PF00628.24 PMI_009083-RA        -            6.8e-10   38.3   3.9   1.2e-09   37.5   3.9   1.4   1   0   0   1   1   1   1 PHD-finger
F-box-like           PF12937.2  PMI_009150-RA        -            2.9e-09   36.4   1.7   2.9e-09   36.4   1.7   2.3   2   0   0   2   2   2   1 F-box-like
PHD                  PF00628.24 PMI_009186-RA        -            3.3e-13   48.9  29.4   5.3e-09   35.5   8.9   3.4   2   1   1   3   3   3   3 PHD-finger
HLH                  PF00010.21 PMI_009206-RA        -            5.1e-16   58.0   1.1   2.1e-15   56.0   1.1   2.2   1   0   0   1   1   1   1 Helix-loop-helix DNA-binding domain
